restaurant_id,restaurant_name,city,cuisine_type,partner_type,avg_prep_time_min,is_active
REST11782,Urban Tandoor Adda,Chennai,North Indian,Restaurant,16-25,Y
REST19053,Thindi Mane Cafe Heaven,Bengaluru,Pizza,Restaurant,16-25,N
REST06484,Punjabi Mess Mahal,Bengaluru,Fast Food,Restaurant,16-25,Y
REST17715,Tandoori Darshini Delight,Chennai,Fast Food,Restaurant,26-40,N
REST09713,Annapurna Curry Cafe,Pune,Pizza,Restaurant,16-25,Y
REST03850,Classic Wraps Heaven,Ahmedabad,Biryani,Restaurant,16-25,Y
REST05419,Namma Delights Clouds,Bengaluru,Biryani,Restaurant,26-40,Y
REST12969,Fresh Biryani Hub,Hyderabad,North Indian,Cloud Kitchen,16-25,Y
REST19730,Royal Tandoor Clouds,Bengaluru,North Indian,Cloud Kitchen,26-40,Y
REST12310,Annapurna Grill Delight,Pune,Pizza,Cloud Kitchen,16-25,N
REST16884,Fresh Sweets Corner,Kolkata,Chinese,Cloud Kitchen,16-25,Y
REST09548,Fresh Mess Darbar,Bengaluru,North Indian,Cloud Kitchen,16-25,Y
REST16601,Grand Kitchen Cafe,Pune,Fast Food,Cloud Kitchen,<=15,Y
REST10677,Grand Darshini Zone,Bengaluru,North Indian,Restaurant,>40,Y
REST02403,Hot & Crispy Wraps Mahal,Delhi,Chinese,Cloud Kitchen,<=15,Y
REST07250,Flavours of House Point,Chennai,Chinese,Cloud Kitchen,16-25,Y
REST02472,Grand Darshini Mahal,Chennai,Chinese,Restaurant,26-40,Y
REST07404,Classic Curry Central,Delhi,North Indian,Cloud Kitchen,<=15,Y
REST15507,Bombay Delights Point,Bengaluru,North Indian,Cloud Kitchen,26-40,Y
REST06398,Punjabi Pizza Clouds,Mumbai,Biryani,Restaurant,>40,N
REST00255,Namma Tandoor Darbar,Delhi,Fast Food,Restaurant,16-25,Y
REST00757,Hot & Crispy Curry Stop,Mumbai,North Indian,Restaurant,26-40,Y
REST17539,Tandoori Mess Darbar,Delhi,South Indian,Restaurant,<=15,Y
REST07609,Urban Delights Darbar,Chennai,Chinese,Cloud Kitchen,16-25,Y
REST05274,Thindi Mane Thali Clouds,Pune,South Indian,Restaurant,<=15,Y
REST11460,Classic Biryani Nest,Chennai,Desserts,Cloud Kitchen,16-25,Y
REST06951,Kolkata Grill Bhojanalay,Delhi,North Indian,Restaurant,26-40,Y
REST04241,Namma Mess Mahal,Delhi,Chinese,Cloud Kitchen,16-25,Y
REST00481,Bombay Kitchen Clouds,Pune,Chinese,Restaurant,>40,Y
REST04351,Tandoori Wraps Clouds,Delhi,Desserts,Cloud Kitchen,16-25,N
REST03271,Urban Mess Hub,Bengaluru,Pizza,Cloud Kitchen,16-25,Y
REST13938,Tandoori Express Nest,Bengaluru,Biryani,Restaurant,26-40,Y
REST08714,Classic Curry Mahal,Hyderabad,Desserts,Restaurant,26-40,Y
REST07601,Delhi Grill Zone,Hyderabad,North Indian,Cloud Kitchen,<=15,Y
REST06871,Fresh Express Hub,Delhi,Biryani,Cloud Kitchen,<=15,Y
REST02189,Kolkata Sweets Corner,Chennai,North Indian,Restaurant,>40,N
REST17277,Taste of Mess Delight,Bengaluru,Chinese,Cloud Kitchen,26-40,Y
REST07300,Fresh Thali Central,Delhi,Chinese,Restaurant,<=15,Y
REST10263,Annapurna Tandoor Central,Chennai,South Indian,Restaurant,<=15,Y
REST08336,Thindi Mane Thali Nest,Delhi,North Indian,Cloud Kitchen,16-25,Y
REST03592,Fresh Mess Mahal,Bengaluru,North Indian,Restaurant,16-25,Y
REST13950,Taste of Cafe Corner,Hyderabad,South Indian,Restaurant,26-40,Y
REST03573,Bombay Tandoor Delight,Pune,North Indian,Cloud Kitchen,16-25,Y
REST05437,Kolkata Paratha Bhojanalay,Mumbai,Biryani,Restaurant,16-25,Y
REST10864,Grand Curry Hub,Delhi,Chinese,Restaurant,26-40,Y
REST13623,Classic Biryani Clouds,Bengaluru,Fast Food,Restaurant,26-40,Y
REST16400,Taste of Tandoor Stop,Delhi,Pizza,Restaurant,16-25,Y
REST13926,Hot & Crispy Wraps Cafe,Pune,Chinese,Restaurant,>40,Y
REST13816,Royal House Bhojanalay,Chennai,Chinese,Restaurant,<=15,Y
REST17428,Flavours of Tandoor Mahal,Chennai,Desserts,Cloud Kitchen,<=15,Y
REST11327,Spicy Grill Darbar,Bengaluru,South Indian,Restaurant,>40,N
REST02085,Punjabi Grill Delight,Ahmedabad,Desserts,Restaurant,16-25,Y
REST09376,Punjabi Cafe Clouds,Mumbai,North Indian,Cloud Kitchen,<=15,Y
REST06823,Punjabi Grill Heaven,Mumbai,Fast Food,Restaurant,16-25,Y
REST18553,Taste of Kitchen Corner,Bengaluru,Biryani,Restaurant,>40,Y
REST12365,Tandoori Delights Heaven,Bengaluru,North Indian,Cloud Kitchen,16-25,Y
REST19790,Annapurna Paratha Darbar,Hyderabad,Chinese,Restaurant,>40,Y
REST04265,Hot & Crispy Biryani Central,Hyderabad,Desserts,Cloud Kitchen,<=15,Y
REST11940,Royal Grill Stop,Chennai,Biryani,Restaurant,<=15,N
REST10789,Punjabi Express Heaven,Bengaluru,South Indian,Cloud Kitchen,16-25,N
REST14508,Spicy House Stop,Delhi,Biryani,Restaurant,26-40,Y
REST06679,Fresh Mess Clouds,Mumbai,North Indian,Restaurant,<=15,Y
REST00239,Thindi Mane Delights Heaven,Kolkata,Biryani,Cloud Kitchen,16-25,N
REST16981,Tandoori Paratha Point,Delhi,Desserts,Restaurant,26-40,Y
REST08337,Bombay Paratha Heaven,Pune,Biryani,Restaurant,16-25,Y
REST10303,Kolkata Express Stop,Chennai,Chinese,Restaurant,<=15,Y
REST06378,Grand Tandoor Nest,Hyderabad,Fast Food,Restaurant,16-25,Y
REST10388,Classic Curry Clouds,Pune,Chinese,Restaurant,<=15,Y
REST13826,Classic Mess Adda,Mumbai,Fast Food,Restaurant,16-25,Y
REST06705,Sri Cafe Cafe,Bengaluru,South Indian,Restaurant,26-40,Y
REST13777,Hot & Crispy Wraps Corner,Delhi,South Indian,Restaurant,<=15,N
REST14893,Annapurna Sweets Palace,Delhi,North Indian,Cloud Kitchen,16-25,Y
REST16633,Bombay Pizza Nest,Mumbai,Biryani,Restaurant,16-25,N
REST07151,Urban Curry Palace,Mumbai,North Indian,Cloud Kitchen,<=15,N
REST14628,Spicy Biryani Heaven,Bengaluru,Pizza,Cloud Kitchen,<=15,Y
REST05405,Kolkata Paratha Point,Ahmedabad,Biryani,Restaurant,26-40,Y
REST08065,Classic Wraps Heaven,Kolkata,Pizza,Restaurant,26-40,Y
REST19971,Classic Delights Central,Chennai,Healthy,Restaurant,<=15,Y
REST10409,Fresh Express Cafe,Mumbai,North Indian,Restaurant,16-25,Y
REST06742,Bombay Pizza Clouds,Chennai,Desserts,Restaurant,16-25,Y
REST09120,Bombay Grill Stop,Delhi,South Indian,Restaurant,16-25,N
REST06504,Sri Darshini Adda,Bengaluru,Fast Food,Restaurant,>40,Y
REST11571,Spicy House Clouds,Hyderabad,Desserts,Restaurant,16-25,Y
REST19239,Madras Cafe Hub,Ahmedabad,South Indian,Cloud Kitchen,26-40,Y
REST02171,Tandoori Paratha Point,Delhi,South Indian,Cloud Kitchen,<=15,Y
REST13732,Bombay Pizza Central,Mumbai,North Indian,Restaurant,<=15,Y
REST06931,Fresh Grill Mahal,Delhi,North Indian,Restaurant,26-40,Y
REST04746,Sri Pizza Point,Bengaluru,South Indian,Restaurant,26-40,Y
REST15397,Hot & Crispy Delights Stop,Hyderabad,Desserts,Restaurant,16-25,Y
REST12662,Flavours of House Darbar,Bengaluru,South Indian,Restaurant,26-40,Y
REST06044,Urban Cafe Point,Ahmedabad,Fast Food,Restaurant,26-40,Y
REST17507,Hot & Crispy House Central,Mumbai,Pizza,Cloud Kitchen,16-25,Y
REST15027,Taste of Curry Zone,Mumbai,Pizza,Restaurant,>40,Y
REST05029,Classic Mess Zone,Chennai,Desserts,Cloud Kitchen,16-25,Y
REST07923,Classic Biryani Clouds,Bengaluru,Fast Food,Restaurant,16-25,N
REST12063,Bombay Biryani Heaven,Chennai,Biryani,Restaurant,<=15,N
REST15746,Delhi Pizza Corner,Bengaluru,North Indian,Cloud Kitchen,26-40,Y
REST06419,Hot & Crispy Curry Stop,Bengaluru,Healthy,Restaurant,26-40,Y
REST00338,Namma Grill Palace,Pune,North Indian,Cloud Kitchen,26-40,Y
REST00651,Urban Curry Palace,Hyderabad,Fast Food,Cloud Kitchen,16-25,N
REST11362,Delhi Biryani Clouds,Hyderabad,North Indian,Cloud Kitchen,26-40,Y
REST16080,Flavours of Delights Delight,Kolkata,North Indian,Restaurant,>40,Y
REST10454,Spicy Mess Point,Chennai,Healthy,Restaurant,<=15,Y
REST02785,Grand Delights Nest,Delhi,Chinese,Restaurant,>40,Y
REST03465,Flavours of Mess Point,Mumbai,Fast Food,Restaurant,16-25,Y
REST07312,Annapurna Grill Delight,Kolkata,Fast Food,Cloud Kitchen,>40,Y
REST04163,Flavours of Kitchen Adda,Mumbai,North Indian,Restaurant,26-40,Y
REST11023,Flavours of Wraps Mahal,Delhi,Chinese,Restaurant,<=15,Y
REST09613,Taste of Thali Bhojanalay,Hyderabad,Pizza,Restaurant,26-40,Y
REST15672,Fresh Sweets Clouds,Bengaluru,South Indian,Restaurant,26-40,Y
REST11734,Annapurna Express Heaven,Ahmedabad,Chinese,Restaurant,16-25,Y
REST03231,Grand Mess Bhojanalay,Pune,Chinese,Restaurant,<=15,N
REST05347,Flavours of Mess Delight,Pune,North Indian,Restaurant,26-40,Y
REST18156,Punjabi Paratha Delight,Delhi,South Indian,Restaurant,16-25,Y
REST17694,Annapurna Thali Palace,Bengaluru,Biryani,Restaurant,<=15,Y
REST16699,Urban Biryani Bhojanalay,Hyderabad,Healthy,Restaurant,<=15,Y
REST13580,Urban Express Point,Hyderabad,North Indian,Restaurant,<=15,Y
REST00053,Tandoori Express Corner,Pune,Chinese,Cloud Kitchen,16-25,Y
REST08060,Sri Mess Delight,Pune,Biryani,Cloud Kitchen,16-25,Y
REST03612,Classic Wraps Delight,Delhi,Biryani,Restaurant,<=15,Y
REST15464,Punjabi Delights Bhojanalay,Delhi,North Indian,Restaurant,16-25,Y
REST01994,Hot & Crispy Thali Corner,Mumbai,South Indian,Restaurant,26-40,Y
REST09212,Madras Express Central,Ahmedabad,Biryani,Cloud Kitchen,<=15,Y
REST00569,Grand Pizza Adda,Delhi,Healthy,Restaurant,<=15,Y
REST08885,Madras Wraps Adda,Mumbai,Desserts,Cloud Kitchen,16-25,Y
REST06718,Royal Grill Adda,Hyderabad,South Indian,Restaurant,26-40,Y
REST14291,Madras Cafe Clouds,Bengaluru,Chinese,Restaurant,<=15,N
REST06784,Taste of Paratha Bhojanalay,Pune,Healthy,Cloud Kitchen,<=15,Y
REST00555,Namma Paratha Hub,Mumbai,Healthy,Restaurant,26-40,Y
REST09187,Kolkata Grill Palace,Delhi,Pizza,Restaurant,<=15,N
REST14662,Tandoori Darshini Delight,Chennai,Pizza,Cloud Kitchen,16-25,Y
REST18604,Urban Darshini Central,Chennai,North Indian,Restaurant,26-40,N
REST12047,Delhi Thali Palace,Chennai,Desserts,Restaurant,<=15,Y
REST01079,Thindi Mane Curry Hub,Mumbai,Pizza,Restaurant,<=15,Y
REST10933,Madras Biryani Bhojanalay,Bengaluru,Pizza,Cloud Kitchen,16-25,Y
REST11500,Hot & Crispy Mess Adda,Bengaluru,Chinese,Restaurant,<=15,Y
REST19387,Delhi Paratha Delight,Bengaluru,Pizza,Cloud Kitchen,<=15,Y
REST00792,Hot & Crispy Cafe Mahal,Ahmedabad,Desserts,Restaurant,26-40,Y
REST11778,Taste of Biryani Clouds,Ahmedabad,Chinese,Restaurant,<=15,Y
REST06082,Spicy Thali Stop,Ahmedabad,Biryani,Cloud Kitchen,<=15,Y
REST16870,Taste of Paratha Mahal,Mumbai,Biryani,Restaurant,16-25,Y
REST08326,Punjabi Wraps Mahal,Kolkata,Desserts,Restaurant,<=15,Y
REST11269,Madras Kitchen Delight,Kolkata,Biryani,Restaurant,26-40,Y
REST02394,Tandoori Sweets Hub,Chennai,Pizza,Restaurant,16-25,Y
REST06127,Namma Express Cafe,Mumbai,Pizza,Restaurant,16-25,Y
REST10724,Classic Grill Nest,Pune,South Indian,Cloud Kitchen,26-40,Y
REST14115,Annapurna Wraps Zone,Mumbai,North Indian,Restaurant,16-25,Y
REST09589,Fresh Kitchen Darbar,Bengaluru,Fast Food,Restaurant,16-25,N
REST03143,Delhi Biryani Clouds,Kolkata,Pizza,Restaurant,16-25,Y
REST08559,Urban Tandoor Palace,Ahmedabad,Desserts,Cloud Kitchen,16-25,Y
REST14816,Spicy Wraps Stop,Ahmedabad,Chinese,Restaurant,16-25,Y
REST10284,Bombay Tandoor Adda,Bengaluru,North Indian,Restaurant,16-25,Y
REST07045,Grand Tandoor Corner,Delhi,North Indian,Restaurant,16-25,Y
REST01800,Kolkata Cafe Zone,Mumbai,Biryani,Cloud Kitchen,26-40,Y
REST17814,Punjabi Kitchen Hub,Bengaluru,South Indian,Restaurant,16-25,Y
REST04602,Spicy Darshini Palace,Pune,Chinese,Restaurant,16-25,Y
REST18396,Taste of Sweets Cafe,Mumbai,Fast Food,Cloud Kitchen,26-40,Y
REST14671,Royal Cafe Heaven,Mumbai,Chinese,Restaurant,16-25,Y
REST10490,Punjabi Delights Point,Kolkata,Chinese,Restaurant,16-25,Y
REST00905,Tandoori Kitchen Corner,Ahmedabad,Desserts,Restaurant,26-40,Y
REST06857,Fresh Grill Clouds,Bengaluru,South Indian,Restaurant,>40,Y
REST19702,Spicy Paratha Zone,Bengaluru,Pizza,Cloud Kitchen,26-40,Y
REST11140,Hot & Crispy Sweets Heaven,Hyderabad,South Indian,Restaurant,26-40,Y
REST14247,Fresh Paratha Mahal,Chennai,Desserts,Restaurant,16-25,Y
REST00106,Urban Curry Adda,Chennai,Chinese,Restaurant,<=15,Y
REST18889,Fresh Pizza Delight,Mumbai,Biryani,Restaurant,26-40,Y
REST12587,Thindi Mane Darshini Heaven,Pune,North Indian,Restaurant,26-40,N
REST07697,Fresh Thali Nest,Hyderabad,Biryani,Cloud Kitchen,26-40,N
REST15458,Kolkata Darshini Stop,Kolkata,Biryani,Restaurant,16-25,Y
REST07379,Hot & Crispy Express Heaven,Mumbai,Chinese,Restaurant,16-25,Y
REST06150,Spicy Pizza Bhojanalay,Hyderabad,Fast Food,Restaurant,<=15,Y
REST08439,Tandoori Darshini Clouds,Mumbai,Biryani,Restaurant,<=15,Y
REST12354,Kolkata Delights Clouds,Pune,Biryani,Cloud Kitchen,<=15,Y
REST01612,Bombay Delights Palace,Bengaluru,North Indian,Restaurant,26-40,Y
REST11714,Madras Cafe Mahal,Kolkata,South Indian,Restaurant,<=15,Y
REST16507,Thindi Mane Delights Heaven,Bengaluru,North Indian,Restaurant,26-40,Y
REST10692,Classic Grill Palace,Bengaluru,Desserts,Restaurant,26-40,Y
REST05398,Grand Wraps Corner,Chennai,North Indian,Cloud Kitchen,16-25,Y
REST08735,Fresh Darshini Palace,Kolkata,South Indian,Cloud Kitchen,16-25,Y
REST09650,Tandoori Grill Point,Pune,Biryani,Restaurant,>40,N
REST12783,Flavours of Paratha Mahal,Bengaluru,Biryani,Restaurant,>40,Y
REST15666,Kolkata Pizza Adda,Bengaluru,South Indian,Restaurant,<=15,Y
REST13381,Grand Kitchen Darbar,Delhi,South Indian,Cloud Kitchen,<=15,Y
REST04569,Thindi Mane Mess Heaven,Hyderabad,South Indian,Restaurant,<=15,Y
REST12531,Sri Kitchen Stop,Kolkata,Biryani,Restaurant,>40,Y
REST08673,Delhi Mess Darbar,Kolkata,North Indian,Restaurant,<=15,Y
REST08229,Grand Delights Delight,Bengaluru,North Indian,Cloud Kitchen,16-25,Y
REST08293,Fresh Curry Zone,Chennai,North Indian,Restaurant,16-25,Y
REST11593,Spicy Darshini Hub,Hyderabad,Desserts,Restaurant,26-40,Y
REST01543,Tandoori Wraps Palace,Hyderabad,Biryani,Restaurant,16-25,Y
REST18418,Urban Sweets Darbar,Delhi,South Indian,Restaurant,16-25,Y
REST04125,Bombay Cafe Corner,Hyderabad,Healthy,Restaurant,26-40,Y
REST02229,Namma Tandoor Corner,Mumbai,Chinese,Restaurant,16-25,Y
REST14103,Thindi Mane Cafe Cafe,Hyderabad,North Indian,Restaurant,26-40,Y
REST10044,Taste of House Clouds,Kolkata,Biryani,Restaurant,16-25,Y
REST06927,Grand Mess Central,Bengaluru,Chinese,Cloud Kitchen,16-25,N
REST02773,Fresh Delights Central,Chennai,South Indian,Restaurant,16-25,Y
REST01927,Namma Delights Clouds,Delhi,Chinese,Restaurant,16-25,Y
REST15447,Fresh Thali Nest,Bengaluru,North Indian,Restaurant,<=15,Y
REST15847,Fresh Darshini Central,Mumbai,Biryani,Restaurant,<=15,Y
REST01528,Madras Curry Delight,Hyderabad,Pizza,Restaurant,>40,Y
REST18443,Delhi Grill Darbar,Chennai,Biryani,Cloud Kitchen,<=15,Y
REST10973,Bombay Kitchen Darbar,Delhi,Fast Food,Restaurant,26-40,Y
REST14860,Fresh Tandoor Point,Bengaluru,Pizza,Restaurant,16-25,N
REST13376,Bombay Thali Adda,Chennai,Biryani,Restaurant,26-40,Y
REST14802,Taste of Wraps Delight,Mumbai,Biryani,Restaurant,16-25,Y
REST01515,Sri Tandoor Adda,Delhi,Healthy,Restaurant,<=15,Y
REST06890,Bombay Sweets Mahal,Delhi,Chinese,Cloud Kitchen,<=15,Y
REST17953,Fresh Mess Hub,Bengaluru,North Indian,Restaurant,26-40,Y
REST05453,Delhi Sweets Delight,Mumbai,North Indian,Restaurant,<=15,Y
REST07258,Sri Sweets Clouds,Delhi,Fast Food,Cloud Kitchen,<=15,Y
REST14316,Madras Biryani Clouds,Delhi,North Indian,Restaurant,26-40,Y
REST16177,Urban Kitchen Clouds,Delhi,South Indian,Cloud Kitchen,<=15,Y
REST18466,Flavours of Darshini Bhojanalay,Mumbai,Desserts,Restaurant,<=15,Y
REST08960,Grand Grill Clouds,Kolkata,Chinese,Cloud Kitchen,<=15,Y
REST14898,Thindi Mane Biryani Adda,Kolkata,South Indian,Restaurant,>40,Y
REST16238,Tandoori Darshini Clouds,Bengaluru,Chinese,Restaurant,26-40,Y
REST19697,Urban Thali Point,Mumbai,Pizza,Cloud Kitchen,<=15,Y
REST11916,Fresh Express Corner,Mumbai,Chinese,Cloud Kitchen,<=15,Y
REST07860,Classic Delights Nest,Delhi,Biryani,Restaurant,16-25,Y
REST10395,Punjabi Grill Heaven,Bengaluru,Fast Food,Restaurant,16-25,Y
REST02165,Urban Pizza Darbar,Bengaluru,Fast Food,Cloud Kitchen,16-25,Y
REST08128,Tandoori Darshini Darbar,Bengaluru,Desserts,Cloud Kitchen,>40,Y
REST00705,Fresh Curry Adda,Mumbai,Fast Food,Cloud Kitchen,>40,Y
REST09977,Spicy Grill Stop,Mumbai,North Indian,Cloud Kitchen,26-40,Y
REST10557,Namma Tandoor Clouds,Bengaluru,South Indian,Cloud Kitchen,>40,Y
REST05389,Sri Darshini Cafe,Hyderabad,Pizza,Restaurant,>40,Y
REST18632,Punjabi Pizza Delight,Bengaluru,South Indian,Restaurant,>40,Y
REST00836,Kolkata Sweets Stop,Delhi,Fast Food,Restaurant,26-40,Y
REST10663,Grand Kitchen Cafe,Pune,Pizza,Restaurant,16-25,Y
REST11297,Hot & Crispy Express Zone,Ahmedabad,Fast Food,Cloud Kitchen,<=15,Y
REST11467,Fresh House Zone,Pune,Desserts,Cloud Kitchen,16-25,N
REST05546,Namma Tandoor Nest,Bengaluru,Chinese,Cloud Kitchen,<=15,Y
REST11231,Tandoori Delights Heaven,Kolkata,Pizza,Restaurant,16-25,N
REST02849,Spicy Sweets Clouds,Hyderabad,North Indian,Restaurant,<=15,Y
REST02310,Taste of Express Central,Mumbai,Desserts,Restaurant,16-25,Y
REST08678,Madras Biryani Cafe,Ahmedabad,Healthy,Cloud Kitchen,<=15,Y
REST00960,Delhi House Darbar,Bengaluru,Chinese,Restaurant,16-25,Y
REST04819,Bombay Curry Mahal,Hyderabad,Chinese,Restaurant,16-25,Y
REST04116,Delhi Express Central,Chennai,North Indian,Restaurant,>40,Y
REST03823,Bombay Curry Heaven,Bengaluru,Biryani,Cloud Kitchen,>40,Y
REST11656,Sri Delights Delight,Mumbai,Chinese,Restaurant,16-25,Y
REST09223,Classic Sweets Heaven,Bengaluru,Chinese,Restaurant,16-25,Y
REST17388,Sri Pizza Delight,Bengaluru,South Indian,Restaurant,26-40,Y
REST02338,Annapurna Biryani Darbar,Hyderabad,North Indian,Restaurant,<=15,Y
REST06904,Namma Express Delight,Bengaluru,Biryani,Restaurant,26-40,Y
REST11742,Taste of Pizza Delight,Hyderabad,North Indian,Restaurant,>40,Y
REST01557,Delhi House Clouds,Pune,South Indian,Restaurant,16-25,Y
REST00794,Punjabi Kitchen Point,Ahmedabad,Biryani,Restaurant,16-25,Y
REST12162,Punjabi Thali Darbar,Bengaluru,North Indian,Cloud Kitchen,<=15,Y
REST07587,Flavours of Kitchen Delight,Ahmedabad,Biryani,Restaurant,16-25,Y
REST18739,Urban Tandoor Hub,Mumbai,Biryani,Cloud Kitchen,16-25,Y
REST18167,Hot & Crispy Biryani Corner,Chennai,South Indian,Cloud Kitchen,16-25,Y
REST05206,Fresh Wraps Zone,Ahmedabad,South Indian,Restaurant,16-25,Y
REST05139,Namma Pizza Bhojanalay,Bengaluru,North Indian,Restaurant,<=15,Y
REST09110,Spicy Curry Hub,Pune,Fast Food,Restaurant,26-40,Y
REST06338,Bombay Tandoor Mahal,Kolkata,Desserts,Restaurant,<=15,Y
REST02240,Tandoori Darshini Point,Delhi,Pizza,Restaurant,16-25,N
REST02826,Delhi Cafe Clouds,Bengaluru,Biryani,Restaurant,26-40,Y
REST15428,Flavours of Mess Delight,Mumbai,Desserts,Restaurant,16-25,Y
REST17870,Hot & Crispy Express Delight,Bengaluru,Fast Food,Restaurant,26-40,Y
REST17639,Kolkata Darshini Clouds,Kolkata,Biryani,Restaurant,26-40,Y
REST11451,Tandoori Wraps Hub,Hyderabad,Pizza,Restaurant,<=15,Y
REST06540,Grand Express Zone,Pune,Chinese,Cloud Kitchen,<=15,Y
REST10701,Tandoori Mess Bhojanalay,Hyderabad,Chinese,Restaurant,26-40,Y
REST13434,Namma Biryani Nest,Mumbai,Pizza,Cloud Kitchen,16-25,Y
REST17223,Sri Biryani Zone,Delhi,South Indian,Restaurant,<=15,Y
REST08160,Fresh Wraps Delight,Kolkata,Fast Food,Restaurant,26-40,Y
REST02679,Annapurna Paratha Clouds,Bengaluru,Chinese,Cloud Kitchen,16-25,Y
REST06231,Kolkata Wraps Mahal,Hyderabad,South Indian,Restaurant,16-25,Y
REST01743,Classic Tandoor Heaven,Chennai,South Indian,Cloud Kitchen,26-40,Y
REST18598,Sri Biryani Stop,Kolkata,South Indian,Restaurant,>40,Y
REST16789,Thindi Mane Paratha Zone,Mumbai,South Indian,Restaurant,16-25,Y
REST06885,Grand Sweets Adda,Mumbai,Pizza,Restaurant,16-25,Y
REST08023,Sri Mess Corner,Mumbai,South Indian,Restaurant,16-25,Y
REST02668,Madras Pizza Adda,Mumbai,Chinese,Cloud Kitchen,26-40,Y
REST00734,Kolkata Darshini Stop,Pune,North Indian,Cloud Kitchen,<=15,Y
REST05612,Taste of Curry Hub,Bengaluru,South Indian,Restaurant,16-25,N
REST14918,Annapurna Paratha Corner,Hyderabad,North Indian,Restaurant,26-40,Y
REST01473,Urban Paratha Stop,Kolkata,North Indian,Restaurant,<=15,Y
REST07847,Royal Pizza Mahal,Ahmedabad,Chinese,Restaurant,<=15,Y
REST12197,Kolkata Mess Hub,Ahmedabad,South Indian,Cloud Kitchen,16-25,Y
REST04398,Urban Paratha Corner,Bengaluru,Healthy,Restaurant,26-40,Y
REST06038,Taste of Delights Stop,Chennai,Biryani,Cloud Kitchen,16-25,Y
REST18923,Classic Sweets Adda,Delhi,North Indian,Restaurant,16-25,Y
REST09763,Thindi Mane Mess Hub,Mumbai,Chinese,Cloud Kitchen,<=15,Y
REST10483,Sri Paratha Darbar,Kolkata,South Indian,Restaurant,16-25,Y
REST18348,Kolkata Paratha Darbar,Ahmedabad,Pizza,Restaurant,26-40,Y
REST00830,Taste of Curry Clouds,Chennai,Desserts,Cloud Kitchen,16-25,Y
REST06354,Urban Express Stop,Ahmedabad,Pizza,Cloud Kitchen,26-40,Y
REST16964,Annapurna Curry Zone,Pune,Biryani,Restaurant,26-40,Y
REST16508,Urban Tandoor Point,Bengaluru,North Indian,Restaurant,16-25,Y
REST10558,Bombay Tandoor Mahal,Mumbai,Biryani,Restaurant,26-40,Y
REST09751,Hot & Crispy Curry Hub,Kolkata,Chinese,Restaurant,>40,Y
REST03668,Annapurna Pizza Delight,Chennai,Pizza,Restaurant,16-25,Y
REST13498,Kolkata Delights Corner,Mumbai,Chinese,Restaurant,16-25,Y
REST11169,Namma Kitchen Hub,Pune,North Indian,Restaurant,<=15,Y
REST04148,Spicy House Mahal,Ahmedabad,North Indian,Cloud Kitchen,16-25,Y
REST04712,Flavours of Cafe Corner,Delhi,Fast Food,Cloud Kitchen,16-25,Y
REST13942,Tandoori Curry Adda,Bengaluru,Desserts,Restaurant,16-25,Y
REST10616,Madras Biryani Adda,Delhi,Chinese,Restaurant,>40,Y
REST18669,Taste of Sweets Heaven,Delhi,Biryani,Restaurant,26-40,Y
REST15352,Royal House Corner,Bengaluru,North Indian,Restaurant,16-25,Y
REST12555,Grand Thali Heaven,Kolkata,Pizza,Restaurant,26-40,Y
REST17149,Royal Tandoor Heaven,Bengaluru,Chinese,Cloud Kitchen,26-40,Y
REST03818,Spicy Sweets Hub,Hyderabad,Chinese,Restaurant,16-25,Y
REST02499,Sri Delights Zone,Mumbai,Biryani,Restaurant,16-25,Y
REST00382,Sri Paratha Bhojanalay,Mumbai,South Indian,Restaurant,16-25,Y
REST07241,Sri Cafe Point,Bengaluru,North Indian,Cloud Kitchen,26-40,Y
REST13312,Kolkata Delights Zone,Mumbai,Biryani,Restaurant,16-25,Y
REST01599,Tandoori Sweets Cafe,Delhi,Pizza,Cloud Kitchen,26-40,Y
REST19305,Namma Delights Hub,Mumbai,Fast Food,Restaurant,26-40,Y
REST18893,Punjabi Pizza Bhojanalay,Chennai,Fast Food,Restaurant,16-25,Y
REST12606,Kolkata Cafe Nest,Chennai,North Indian,Restaurant,>40,N
REST13841,Royal Tandoor Cafe,Kolkata,Biryani,Restaurant,16-25,Y
REST19157,Delhi Biryani Point,Mumbai,Chinese,Restaurant,26-40,Y
REST01513,Spicy Wraps Central,Chennai,South Indian,Restaurant,16-25,Y
REST09136,Classic Biryani Central,Pune,Chinese,Cloud Kitchen,16-25,Y
