order_id,actual_delivery_time_mins,expected_delivery_time_mins,distance_km
ORD202509009542,41,48,5.1
ORD202509010159,69,46,7.6
ORD202509004137,90,42,3.4
ORD202509007449,59,37,6.3
ORD202509003248,43,49,3.3
ORD202509000843,74,50,4.9
ORD202509008010,66,50,6.6
ORD202509009895,75,41,1.7
ORD202509006709,43,38,7.6
ORD202509001189,40,35,1.1
ORD202509010293,56,49,2.9
ORD202509001241,55,47,4.4
ORD202509009861,88,43,5.2
ORD202509007334,76,39,1.3
ORD202509002250,40,43,7.0
ORD202509009852,61,43,7.4
ORD202509008308,84,49,5.5
ORD202509008687,57,50,4.3
ORD202509003316,40,35,1.0
ORD202509009837,62,48,4.6
ORD202509006743,42,50,5.9
ORD202509005502,40,39,2.9
ORD202509002247,40,35,1.9
ORD202509000109,40,48,1.8
ORD202509003560,40,37,1.6
ORD202509001328,75,42,6.7
ORD202509006855,79,40,4.1
ORD202509002155,40,43,1.4
ORD202509004485,54,45,2.5
ORD202509005288,68,36,2.6
ORD202509009568,90,38,3.6
ORD202509005063,40,40,3.0
ORD202509009345,40,38,4.3
ORD202509007075,76,44,3.7
ORD202509008787,74,44,6.8
ORD202509010387,68,44,5.5
ORD202509009319,54,37,4.9
ORD202509006810,54,43,3.1
ORD202509010443,61,45,5.8
ORD202509000977,65,49,3.5
ORD202509002930,66,37,3.0
ORD202509002516,68,37,5.3
ORD202509002734,77,48,3.1
ORD202509003400,66,50,4.9
ORD202509008074,54,44,3.5
ORD202509000452,79,39,5.3
ORD202509005368,45,45,4.9
ORD202509010071,46,44,5.1
ORD202509001940,41,36,4.3
ORD202509005259,73,40,6.4
ORD202509009705,42,46,7.9
ORD202509010120,49,45,5.6
ORD202509009333,83,45,6.1
ORD202509002407,87,38,2.0
ORD202509000074,52,41,7.7
ORD202509005424,60,42,3.2
ORD202509009175,56,35,4.8
ORD202509004707,59,36,6.8
ORD202509005609,49,47,5.9
ORD202509003554,62,36,4.3
ORD202509006732,58,35,6.7
ORD202509008707,78,42,7.8
ORD202509008770,87,38,7.9
ORD202509007199,90,35,5.7
ORD202509003022,64,36,1.2
ORD202509009747,70,40,6.7
ORD202509008223,45,36,5.1
ORD202509008816,62,36,5.8
ORD202509008110,68,44,4.8
ORD202509002598,67,49,5.4
ORD202509007609,75,48,5.6
ORD202509006683,60,48,3.8
ORD202509007338,51,45,3.2
ORD202509008544,76,38,1.2
ORD202509000418,43,49,1.5
ORD202509004294,72,36,6.4
ORD202509008045,63,38,1.4
ORD202509009237,56,41,5.2
ORD202509007029,65,46,3.5
ORD202509005067,40,44,2.7
ORD202509001366,77,36,6.2
ORD202509000446,70,40,5.8
ORD202509004155,62,42,1.4
ORD202509007678,54,42,5.1
ORD202509003552,66,40,4.7
ORD202509007515,67,45,2.5
ORD202509002331,77,46,2.4
ORD202509002676,79,35,6.4
ORD202509001888,90,41,5.8
ORD202509005525,59,36,1.4
ORD202509010463,56,43,1.5
ORD202509006096,66,44,2.0
ORD202509004234,68,47,3.1
ORD202509006712,43,49,5.2
ORD202509003174,40,48,7.8
ORD202509004692,40,43,1.4
ORD202509004211,60,47,2.3
ORD202509001148,56,44,7.4
ORD202509001835,75,41,6.1
ORD202509005705,77,45,4.4
ORD202509000393,61,41,7.0
ORD202509009963,49,36,5.2
ORD202509002421,43,39,3.9
ORD202509003544,40,47,1.8
ORD202509002614,70,46,2.4
ORD202509003965,40,43,3.3
ORD202509004745,66,47,1.3
ORD202509006358,56,43,6.3
ORD202509009153,78,50,3.4
ORD202509009048,51,44,6.3
ORD202509009354,51,50,8.0
ORD202509000191,40,42,6.2
ORD202509007059,57,49,2.4
ORD202509008885,74,40,4.0
ORD202509000288,56,44,4.8
ORD202509008331,44,41,2.0
ORD202509002209,72,50,5.2
ORD202509008172,62,50,4.5
ORD202509002080,40,50,7.7
ORD202509004498,56,36,7.4
ORD202509003701,57,37,1.6
ORD202509006191,78,48,1.6
ORD202509009859,55,42,3.1
ORD202509009191,77,46,4.3
ORD202509002977,90,38,1.3
ORD202509005106,60,41,7.3
ORD202509010338,66,35,5.3
ORD202509006275,53,40,7.8
ORD202509009621,70,50,1.6
ORD202509009453,61,41,5.8
ORD202509006606,40,36,4.4
ORD202509003166,67,46,6.9
ORD202509008618,46,45,2.3
ORD202509007306,64,37,6.8
ORD202509002292,84,48,5.3
ORD202509007778,56,47,3.3
ORD202509008673,40,36,7.8
ORD202509003200,55,40,4.5
ORD202509008221,40,37,4.4
ORD202509001637,63,37,1.9
ORD202509002373,51,41,5.5
ORD202509002470,40,45,6.3
ORD202509007686,56,43,5.5
ORD202509006838,67,48,4.9
ORD202509009499,61,38,2.4
ORD202509004744,48,47,7.0
ORD202509004639,40,38,1.7
ORD202509007851,76,45,4.7
ORD202509004319,71,38,1.6
ORD202509009290,62,40,4.7
ORD202509006920,68,49,3.3
ORD202509003160,70,42,2.4
ORD202509006386,48,41,7.2
ORD202509003518,44,49,1.7
ORD202509006238,50,47,2.8
ORD202509006357,58,40,7.9
ORD202509008232,70,43,5.9
ORD202509002876,53,42,5.0
ORD202509008965,66,46,7.3
ORD202509000919,47,41,6.3
ORD202509002044,68,40,4.0
ORD202509002756,57,37,1.1
ORD202509003916,82,50,3.5
ORD202509002094,48,49,3.4
ORD202509002427,68,44,4.2
ORD202509000854,44,45,7.6
ORD202509001869,62,36,3.4
ORD202509008302,50,48,2.6
ORD202509007278,79,39,7.9
ORD202509004017,55,44,1.2
ORD202509001703,55,47,3.2
ORD202509002594,60,39,3.5
ORD202509004190,60,44,1.6
ORD202509002204,52,38,6.1
ORD202509001759,40,36,1.3
ORD202509009605,82,46,2.4
ORD202509006537,42,40,6.2
ORD202509001288,52,44,5.9
ORD202509006074,53,49,3.8
ORD202509001149,42,41,5.4
ORD202509004704,56,36,4.1
ORD202509005636,60,38,8.0
ORD202509009197,81,48,3.5
ORD202509004602,62,38,7.9
ORD202509000236,70,49,5.7
ORD202509006536,50,39,1.7
ORD202509006561,40,44,6.4
ORD202509004908,70,36,4.8
ORD202509006034,74,46,1.3
ORD202509004986,79,45,6.8
ORD202509006058,90,48,6.8
ORD202509009303,51,37,4.6
ORD202509009660,47,43,3.0
ORD202509002557,82,40,1.6
ORD202509001135,77,47,6.4
ORD202509008366,81,39,4.0
ORD202509006375,51,47,5.8
ORD202509009763,44,48,3.0
ORD202509001738,68,39,6.8
ORD202509002379,66,40,6.5
ORD202509005287,70,44,7.9
ORD202509010145,54,46,7.0
ORD202509010362,56,42,5.0
ORD202509002725,51,39,4.1
ORD202509005671,71,43,5.2
ORD202509001325,75,37,6.6
ORD202509005496,45,35,1.2
ORD202509003380,43,44,6.5
ORD202509000239,78,41,7.2
ORD202509006889,40,50,7.3
ORD202509000618,62,47,3.5
ORD202509002988,57,37,3.3
ORD202509006957,67,48,4.4
ORD202509002050,79,44,4.0
ORD202509006320,58,40,1.1
ORD202509000848,54,38,3.9
ORD202509001548,44,35,7.1
ORD202509005557,45,47,7.9
ORD202509006307,40,48,4.2
ORD202509010394,58,37,7.2
ORD202509007429,59,46,5.0
ORD202509004694,46,37,4.8
ORD202509004734,40,49,4.1
ORD202509001560,76,37,3.1
ORD202509006257,53,45,3.7
ORD202509008292,70,43,3.7
ORD202509000011,75,45,7.0
ORD202509004844,78,38,1.8
ORD202509005544,40,36,7.1
ORD202509002542,57,37,2.0
ORD202509000564,57,42,5.5
ORD202509003906,86,38,4.7
ORD202509002975,44,50,3.0
ORD202509002896,49,45,7.7
ORD202509009162,43,35,1.1
ORD202509009363,46,48,3.8
ORD202509007501,47,49,7.8
ORD202509000213,40,38,4.9
ORD202509000558,65,41,5.6
ORD202509002757,83,40,3.0
ORD202509003128,56,49,3.6
ORD202509002072,60,41,4.4
ORD202509009406,40,47,5.2
ORD202509008985,73,43,5.5
ORD202509001581,55,35,3.3
ORD202509001103,55,43,5.1
ORD202509009631,71,41,6.0
ORD202509000401,49,37,5.9
ORD202509000030,57,41,6.8
ORD202509001165,61,42,4.3
ORD202509002501,44,50,2.1
ORD202509007408,40,45,3.7
ORD202509000907,62,50,7.9
ORD202509000384,60,44,5.5
ORD202509009341,51,46,2.6
ORD202509002192,66,46,4.0
ORD202509004862,63,40,1.0
ORD202509006128,58,35,4.0
ORD202509008601,59,43,4.7
ORD202509006840,46,35,7.9
ORD202509007043,78,39,4.3
ORD202509000208,40,39,3.2
ORD202509005791,40,39,7.0
ORD202509001074,57,50,3.0
ORD202509008160,40,36,7.9
ORD202509007397,48,49,3.0
ORD202509001058,51,50,4.4
ORD202509005629,68,40,4.9
ORD202509001561,51,48,5.7
ORD202509009735,87,48,5.6
ORD202509005526,76,39,2.1
ORD202509004375,57,50,6.9
ORD202509005333,69,40,4.3
ORD202509003168,74,45,2.4
ORD202509000462,74,48,1.8
ORD202509009343,59,38,7.3
ORD202509009235,54,50,6.3
ORD202509000687,65,36,6.4
ORD202509002726,40,39,3.2
ORD202509005881,81,38,2.1
ORD202509007857,59,39,4.3
ORD202509002720,88,45,5.7
ORD202509000772,58,47,6.5
ORD202509004119,40,40,6.4
ORD202509007757,66,39,1.9
ORD202509009915,40,46,5.7
ORD202509008252,59,37,4.1
ORD202509003256,55,40,6.2
ORD202509001411,78,41,5.1
ORD202509003957,72,38,5.8
ORD202509006035,83,45,6.6
ORD202509003149,62,50,5.5
ORD202509009364,77,47,1.6
ORD202509005263,40,37,2.0
ORD202509000274,49,40,6.8
ORD202509000340,72,38,7.7
ORD202509007679,61,45,6.4
ORD202509009127,66,37,3.8
ORD202509006040,57,48,2.3
ORD202509006260,58,40,3.2
ORD202509007586,57,46,1.3
ORD202509004814,57,49,3.4
ORD202509002686,64,44,6.0
ORD202509008290,66,44,5.5
ORD202509002130,59,37,2.9
ORD202509004403,52,42,3.7
ORD202509008401,56,50,5.9
ORD202509004955,52,43,3.5
ORD202509008864,62,49,2.8
ORD202509004127,49,37,7.6
ORD202509008212,64,45,1.6
ORD202509009154,62,40,3.8
ORD202509001426,90,47,7.1
ORD202509001508,45,46,3.1
ORD202509007212,71,42,6.0
ORD202509003092,78,40,7.8
ORD202509009616,49,48,6.7
ORD202509005586,46,49,5.8
ORD202509006946,69,38,6.6
ORD202509000692,89,44,6.7
ORD202509006036,68,41,4.0
ORD202509004720,73,45,4.6
ORD202509007607,45,45,6.0
ORD202509003089,90,38,6.7
ORD202509008213,70,49,5.4
ORD202509000008,67,40,1.6
ORD202509010116,57,42,3.5
ORD202509002619,75,36,3.8
ORD202509001809,40,37,1.8
ORD202509008559,45,45,2.6
ORD202509007293,58,35,6.6
ORD202509004447,41,47,1.8
ORD202509002477,62,35,7.2
ORD202509006423,83,45,1.3
ORD202509008032,49,46,6.7
ORD202509006396,43,35,6.3
ORD202509002986,76,36,5.3
ORD202509008978,82,38,7.3
ORD202509005570,68,41,5.7
ORD202509001684,52,44,3.1
ORD202509009181,48,36,3.9
ORD202509006108,72,44,3.3
ORD202509006168,65,45,7.8
ORD202509003367,81,43,4.2
ORD202509008960,55,42,5.7
ORD202509006833,40,46,3.2
ORD202509008024,48,36,5.1
ORD202509009614,81,46,4.8
ORD202509002180,58,50,7.7
ORD202509004514,63,37,5.0
ORD202509007766,75,45,4.3
ORD202509007662,74,44,2.7
ORD202509004978,63,44,4.5
ORD202509005001,50,35,6.8
ORD202509005876,60,45,6.9
ORD202509000425,50,41,7.9
ORD202509004469,55,38,3.2
ORD202509009941,76,43,3.5
ORD202509000424,46,49,4.8
ORD202509004306,53,43,7.9
ORD202509004388,64,43,2.4
ORD202509009528,69,39,3.2
ORD202509005457,40,36,5.3
ORD202509000533,74,44,6.8
ORD202509008667,48,42,3.3
ORD202509008148,54,36,3.4
ORD202509009281,49,47,5.0
ORD202509010470,57,35,1.1
ORD202509001367,68,39,5.7
ORD202509005282,72,36,3.3
ORD202509003152,72,46,3.4
ORD202509001778,40,37,2.6
ORD202509009876,68,46,2.2
ORD202509000135,60,35,4.9
ORD202509010149,86,47,5.8
ORD202509008944,73,49,7.9
ORD202509003053,74,44,7.7
ORD202509009536,43,49,5.3
ORD202509006289,40,35,2.7
ORD202509009582,66,37,2.6
ORD202509010252,61,38,4.8
ORD202509006336,67,44,2.9
ORD202509000386,44,42,3.3
ORD202509000325,64,44,2.8
ORD202509001468,83,41,5.8
ORD202509001521,80,42,4.7
ORD202509009608,40,37,6.1
ORD202509002694,53,44,5.8
ORD202509003705,48,44,1.3
ORD202509009547,40,46,6.8
ORD202509008319,77,46,4.7
ORD202509003512,83,37,5.8
ORD202509010147,42,46,4.4
ORD202509010243,47,40,4.1
ORD202509004472,56,49,1.5
ORD202509008320,57,38,2.5
ORD202509005622,40,38,2.2
ORD202509006748,55,43,3.7
ORD202509004738,71,41,4.4
ORD202509002554,56,37,1.4
ORD202509003277,54,43,1.2
ORD202509004152,73,47,1.2
ORD202509001478,70,49,2.1
ORD202509004684,44,38,7.7
ORD202509003028,64,38,6.0
ORD202509002248,57,45,4.8
ORD202509010192,75,47,4.0
ORD202509004215,56,40,5.6
ORD202509000257,63,45,2.5
ORD202509009474,70,46,4.3
ORD202509009172,49,40,3.7
ORD202509001818,45,47,1.8
ORD202509000178,59,44,3.7
ORD202509009203,53,43,2.5
ORD202509001285,59,40,5.7
ORD202509004170,87,44,5.0
ORD202509001014,90,43,7.3
ORD202509009690,58,48,2.1
ORD202509004819,47,35,6.4
ORD202509009438,54,37,6.8
ORD202509009650,61,37,4.9
ORD202509001441,51,48,6.1
ORD202509000513,68,39,7.8
ORD202509003280,47,46,4.4
ORD202509001343,49,44,2.1
ORD202509001615,42,47,2.1
ORD202509000440,41,41,5.1
ORD202509005711,49,39,7.4
ORD202509010157,67,45,7.7
ORD202509002824,74,44,4.4
ORD202509007903,68,36,2.9
ORD202509004540,52,49,8.0
ORD202509008294,48,39,3.6
ORD202509005006,89,43,7.9
ORD202509001341,47,37,2.9
ORD202509004387,40,40,4.8
ORD202509000649,71,47,4.9
ORD202509002764,41,48,4.3
ORD202509003737,59,36,6.6
ORD202509000863,60,42,1.8
ORD202509000824,73,42,1.7
ORD202509003193,76,42,1.8
ORD202509000155,79,39,6.2
ORD202509006391,58,50,5.3
ORD202509004480,60,39,7.9
ORD202509004249,55,49,3.4
ORD202509000460,90,44,3.7
ORD202509001273,40,38,4.2
ORD202509006763,42,35,4.3
ORD202509008792,43,43,7.9
ORD202509002416,55,45,7.4
ORD202509006624,59,46,3.8
ORD202509006023,55,41,3.9
ORD202509005854,40,37,3.2
ORD202509008042,63,44,2.0
ORD202509005158,64,38,7.3
ORD202509003556,40,41,6.9
ORD202509010010,54,47,4.5
ORD202509004103,40,47,3.8
ORD202509001700,44,39,7.8
ORD202509003605,68,38,1.7
ORD202509000717,84,38,3.8
ORD202509007863,60,41,1.5
ORD202509005408,54,49,1.7
ORD202509008004,61,48,7.3
ORD202509002064,40,36,7.8
ORD202509001030,73,42,6.9
ORD202509007201,70,42,1.1
ORD202509004199,59,40,2.9
ORD202509006941,63,43,7.6
ORD202509005142,59,37,7.0
ORD202509001096,52,50,1.4
ORD202509009715,64,44,5.5
ORD202509002472,62,43,6.4
ORD202509005486,88,35,4.1
ORD202509010131,50,35,7.1
ORD202509003768,69,43,1.5
ORD202509003264,63,43,7.3
ORD202509008346,60,44,1.2
ORD202509007480,68,37,1.4
ORD202509009267,55,42,2.6
ORD202509003802,40,49,3.0
ORD202509004205,78,43,1.5
ORD202509004129,84,38,7.1
ORD202509004846,40,45,4.1
ORD202509003232,72,46,7.7
ORD202509009194,56,48,5.8
ORD202509009029,40,48,7.2
ORD202509004186,73,49,2.3
ORD202509005771,54,42,2.3
ORD202509002749,75,46,4.4
ORD202509002344,50,44,5.3
ORD202509006826,55,47,3.8
ORD202509001878,71,44,7.8
ORD202509007711,40,40,6.6
ORD202509005197,60,44,2.1
ORD202509007431,89,49,4.8
ORD202509009537,65,42,6.1
ORD202509005642,56,50,2.7
ORD202509009801,65,46,5.8
ORD202509002230,74,47,1.9
ORD202509001277,44,48,5.2
ORD202509009911,73,47,5.0
ORD202509003406,56,35,4.7
ORD202509002440,71,39,5.5
ORD202509004631,58,42,7.0
ORD202509000103,52,47,6.4
ORD202509001377,40,47,5.0
ORD202509004813,58,42,5.9
ORD202509003979,40,39,2.1
ORD202509000284,70,36,4.7
ORD202509010282,46,36,6.2
ORD202509008883,40,35,7.2
ORD202509006454,75,48,5.1
ORD202509000926,48,50,3.0
ORD202509004271,51,49,1.7
ORD202509007989,67,35,3.3
ORD202509009818,68,44,7.4
ORD202509001515,62,44,1.6
ORD202509007417,56,38,6.1
ORD202509001398,49,44,1.5
ORD202509004135,48,38,1.3
ORD202509000746,72,42,6.8
ORD202509006405,46,48,1.1
ORD202509010487,45,41,6.4
ORD202509007099,54,44,2.3
ORD202509006849,46,40,6.5
ORD202509005902,66,48,7.3
ORD202509000131,66,46,4.1
ORD202509006158,52,39,5.2
ORD202509006846,66,40,5.5
ORD202509002535,49,48,3.3
ORD202509001613,45,49,3.9
ORD202509000264,68,46,5.1
ORD202509009904,58,43,4.3
ORD202509000422,52,40,4.8
ORD202509000620,41,50,6.1
ORD202509009506,81,42,6.8
ORD202509006978,44,40,4.7
ORD202509004845,61,39,4.5
ORD202509001786,45,50,5.8
ORD202509009653,66,41,1.7
ORD202509007145,73,47,4.9
ORD202509003364,56,38,2.9
ORD202509002634,42,45,3.8
ORD202509001235,50,47,1.9
ORD202509009163,43,37,7.9
ORD202509002030,40,46,3.9
ORD202509010337,48,41,6.5
ORD202509008992,60,50,3.5
ORD202509002158,56,45,1.4
ORD202509008896,60,42,1.4
ORD202509001926,74,36,3.0
ORD202509000323,53,37,5.7
ORD202509007268,60,36,3.2
ORD202509006672,61,48,5.9
ORD202509003933,40,45,2.7
ORD202509006784,82,43,6.4
ORD202509008876,90,44,5.2
ORD202509002104,70,38,5.5
ORD202509002113,68,39,3.1
ORD202509006691,50,38,2.5
ORD202509002949,66,37,7.1
ORD202509001574,50,48,4.8
ORD202509007357,81,50,6.1
ORD202509001676,40,39,7.2
ORD202509007864,73,40,5.2
ORD202509007522,50,35,3.4
ORD202509000882,40,36,2.8
ORD202509007051,79,48,7.1
ORD202509005248,47,49,6.9
ORD202509000572,44,38,2.2
ORD202509008086,40,49,6.5
ORD202509003578,76,42,6.1
ORD202509008146,49,48,7.0
ORD202509004591,71,49,3.0
ORD202509007538,49,38,1.6
ORD202509009646,59,39,7.1
ORD202509009533,40,46,3.3
ORD202509010090,40,38,3.1
ORD202509010214,83,38,1.4
ORD202509003891,56,36,6.5
ORD202509002850,50,39,7.6
ORD202509000714,40,42,1.6
ORD202509007252,45,40,7.8
ORD202509003135,46,37,6.7
ORD202509004213,49,44,2.4
ORD202509009672,74,40,8.0
ORD202509004550,69,37,1.7
ORD202509000651,80,36,2.9
ORD202509005405,48,36,7.2
ORD202509004305,40,37,3.9
ORD202509000879,45,45,3.9
ORD202509001822,40,36,1.7
ORD202509002455,44,49,1.6
ORD202509007427,90,48,3.2
ORD202509002635,64,46,3.3
ORD202509008665,59,37,6.4
ORD202509004852,78,49,4.1
ORD202509003330,40,41,7.4
ORD202509007148,49,41,7.2
ORD202509009060,73,42,7.0
ORD202509010070,44,42,5.5
ORD202509008189,88,37,1.1
ORD202509002983,78,50,7.7
ORD202509007291,50,48,6.7
ORD202509006078,54,37,4.9
ORD202509009707,83,45,7.0
ORD202509003775,65,39,1.6
ORD202509006984,44,50,7.4
ORD202509004080,69,48,3.7
ORD202509006106,49,44,4.9
ORD202509010253,45,49,7.4
ORD202509007913,43,43,5.4
ORD202509010488,40,40,4.9
ORD202509008399,52,50,3.1
ORD202509000383,87,47,7.0
ORD202509004750,60,47,5.0
ORD202509003458,69,48,3.2
ORD202509005927,53,43,5.7
ORD202509004504,51,44,6.1
ORD202509000385,61,36,4.9
ORD202509002819,63,47,5.4
ORD202509003611,90,35,7.0
ORD202509007279,53,41,2.5
ORD202509009559,44,39,2.7
ORD202509010424,56,41,5.4
ORD202509000277,56,50,4.4
ORD202509009720,54,44,6.1
ORD202509003157,48,45,4.2
ORD202509004561,45,41,3.3
ORD202509001652,86,50,2.3
ORD202509004629,47,50,7.5
ORD202509001369,69,46,6.6
ORD202509006185,56,38,3.7
ORD202509006287,72,43,3.5
ORD202509008007,44,41,6.9
ORD202509002510,69,46,5.1
ORD202509000124,61,44,2.4
ORD202509000280,81,47,2.9
ORD202509008749,40,48,6.5
ORD202509001678,90,47,3.0
ORD202509007283,56,50,7.9
ORD202509002576,67,39,4.5
ORD202509001090,80,50,5.4
ORD202509006768,48,46,4.6
ORD202509009249,53,35,7.4
ORD202509006710,59,47,6.8
ORD202509009541,44,42,4.2
ORD202509002068,53,38,3.4
ORD202509003920,59,50,4.5
ORD202509005060,52,41,4.3
ORD202509008593,76,49,7.7
ORD202509009380,50,49,2.3
ORD202509003043,57,35,1.6
ORD202509005820,67,44,3.6
ORD202509007337,73,41,6.9
ORD202509006274,54,36,2.8
ORD202509004522,54,40,3.1
ORD202509009694,61,49,2.9
ORD202509007977,53,49,7.9
ORD202509000391,63,49,6.2
ORD202509008192,80,36,3.7
ORD202509010013,62,40,5.0
ORD202509008856,55,47,2.5
ORD202509002145,68,35,5.5
ORD202509005367,61,47,4.4
ORD202509009233,65,43,5.0
ORD202509006789,63,45,5.4
ORD202509009006,77,39,6.7
ORD202509006525,49,49,5.0
ORD202509008444,67,38,1.3
ORD202509003190,74,46,6.5
ORD202509002221,58,35,1.1
ORD202509008370,40,38,3.0
ORD202509004315,72,39,1.5
ORD202509006152,40,40,7.6
ORD202509006892,54,45,5.8
ORD202509003862,40,46,6.2
ORD202509005626,67,37,6.3
ORD202509005014,90,39,5.9
ORD202509005669,81,39,4.5
ORD202509005032,63,45,4.7
ORD202509001445,77,40,2.1
ORD202509005358,55,39,3.8
ORD202509005929,73,43,3.1
ORD202509002138,54,40,2.5
ORD202509008859,90,49,6.1
ORD202509000827,58,40,4.5
ORD202509004464,66,38,5.4
ORD202509009387,70,39,2.1
ORD202509002707,64,44,6.9
ORD202509008305,43,42,5.3
ORD202509000241,52,44,6.3
ORD202509009158,53,37,2.8
ORD202509001810,75,39,3.1
ORD202509004204,73,42,6.7
ORD202509005819,67,48,2.1
ORD202509006996,71,42,5.1
ORD202509003480,57,41,2.2
ORD202509002604,62,37,5.8
ORD202509007692,57,37,7.3
ORD202509005700,50,35,3.8
ORD202509005510,45,37,1.4
ORD202509010063,55,45,5.3
ORD202509000152,54,41,3.4
ORD202509005122,72,47,3.8
ORD202509000251,61,41,3.4
ORD202509010382,83,41,7.8
ORD202509009745,45,45,1.1
ORD202509009183,72,43,7.2
ORD202509003095,42,45,4.7
ORD202509003117,58,46,5.2
ORD202509004167,64,41,1.7
ORD202509007398,90,45,3.3
ORD202509004328,58,50,6.8
ORD202509004966,66,37,1.2
ORD202509006940,55,38,1.2
ORD202509009513,83,43,2.3
ORD202509006156,65,36,6.4
ORD202509001383,59,36,4.5
ORD202509003341,63,47,3.0
ORD202509000763,68,38,6.8
ORD202509010029,59,46,5.7
ORD202509001960,90,48,7.5
ORD202509004685,48,46,3.6
ORD202509008863,71,41,2.2
ORD202509002384,56,42,3.6
ORD202509001220,62,43,5.5
ORD202509010303,46,39,4.1
ORD202509000562,50,48,4.8
ORD202509000613,48,43,7.5
ORD202509010442,70,38,3.8
ORD202509009746,64,41,7.6
ORD202509005910,90,44,8.0
ORD202509001886,57,39,1.8
ORD202509001965,60,48,5.2
ORD202509005824,54,41,5.3
ORD202509007014,46,46,6.5
ORD202509002151,56,49,6.7
ORD202509004571,40,49,4.6
ORD202509007154,57,50,4.7
ORD202509008931,72,40,4.7
ORD202509010288,54,50,6.1
ORD202509000831,46,47,5.6
ORD202509003951,65,47,6.3
ORD202509003838,60,47,1.1
ORD202509009294,45,40,7.8
ORD202509000938,62,41,7.5
ORD202509007339,69,35,3.9
ORD202509003423,62,47,1.3
ORD202509002474,55,50,3.8
ORD202509009493,79,46,5.4
ORD202509009494,67,41,7.5
ORD202509006121,40,49,4.3
ORD202509004333,79,39,1.8
ORD202509007891,45,49,2.9
ORD202509002624,51,39,1.5
ORD202509008021,81,44,3.8
ORD202509007853,80,42,1.2
ORD202509001024,62,40,3.6
ORD202509007053,41,42,5.1
ORD202509009137,41,39,4.4
ORD202509004151,67,37,7.4
ORD202509002515,47,48,4.4
ORD202509001672,57,39,4.4
ORD202509001766,43,45,4.0
ORD202509002385,79,42,3.7
ORD202509006225,63,40,2.7
ORD202509009753,76,48,3.3
ORD202509005507,53,42,1.7
ORD202509004870,68,46,5.6
ORD202509007314,44,46,4.4
ORD202509002622,68,50,7.7
ORD202509010349,72,46,6.4
ORD202509002442,55,43,7.9
ORD202509006177,90,41,3.0
ORD202509007168,70,42,5.1
ORD202509000625,62,41,1.9
ORD202509007350,76,42,4.3
ORD202509004609,49,43,3.5
ORD202509005185,60,45,6.5
ORD202509008117,90,43,4.6
ORD202509003915,60,41,6.5
ORD202509004363,72,43,4.6
ORD202509006212,40,36,3.5
ORD202509001291,51,47,5.1
ORD202509007260,64,35,6.0
ORD202509007608,71,43,2.5
ORD202509004968,74,44,3.6
ORD202509003590,40,43,5.5
ORD202509004164,83,37,4.9
ORD202509008704,66,39,5.5
ORD202509000315,68,39,5.0
ORD202509000185,60,46,3.9
ORD202509009965,49,37,6.4
ORD202509007450,47,49,6.1
ORD202509003585,65,48,2.8
ORD202509001742,65,45,6.6
ORD202509004058,85,42,6.7
ORD202509005381,66,40,6.0
ORD202509001272,77,43,7.5
ORD202509009950,72,46,7.3
ORD202509003836,61,45,7.5
ORD202509008910,66,50,7.7
ORD202509000505,48,35,2.4
ORD202509007070,85,40,1.8
ORD202509003577,40,36,1.8
ORD202509009565,84,46,4.9
ORD202509003129,45,41,2.2
ORD202509000196,51,45,5.7
ORD202509001669,79,36,1.5
ORD202509002353,71,48,6.0
ORD202509003078,63,44,3.7
ORD202509004423,43,46,7.4
ORD202509008793,55,47,7.9
ORD202509007046,51,49,1.3
ORD202509010377,72,48,6.4
ORD202509000332,40,48,5.8
ORD202509000322,59,40,7.2
ORD202509003960,40,39,3.8
ORD202509001654,76,41,1.6
ORD202509004172,72,36,4.1
ORD202509000995,58,47,4.9
ORD202509009257,45,37,4.5
ORD202509009464,57,50,3.1
ORD202509005766,85,49,5.1
ORD202509009167,55,44,3.0
ORD202509007669,77,35,3.4
ORD202509009412,61,44,6.5
ORD202509001535,48,43,6.5
ORD202509003278,67,44,5.0
ORD202509009874,52,36,2.9
ORD202509000590,47,40,2.2
ORD202509006649,71,40,6.3
ORD202509003386,74,37,3.0
ORD202509001802,40,46,1.4
ORD202509007185,40,48,6.7
ORD202509001491,64,41,3.3
ORD202509003640,42,50,4.9
ORD202509004216,46,45,3.3
ORD202509009620,83,44,3.9
ORD202509003839,47,48,5.8
ORD202509003172,70,43,2.0
ORD202509002704,47,38,6.3
ORD202509004879,41,40,4.4
ORD202509005245,40,35,6.9
ORD202509006578,53,37,6.5
ORD202509002882,57,49,2.1
ORD202509003981,64,49,5.4
ORD202509009626,76,37,6.9
ORD202509003102,53,47,3.5
ORD202509004232,58,37,5.3
ORD202509008112,40,41,1.5
ORD202509002322,62,50,4.9
ORD202509004512,63,36,4.1
ORD202509003270,42,49,7.3
ORD202509001803,47,48,3.8
ORD202509007736,66,49,2.9
