,RESTAURANT_ID,restaurant_name,city,cuisine_type,partner_type,avg_prep_time_min,is_active
16533,REST16537,Kolkata Mess Nest,Mumbai,Chinese,Cloud Kitchen,16-25,Y
16534,REST16538,Bombay Cafe Mahal,Bengaluru,North Indian,Cloud Kitchen,26-40,Y
16535,REST16539,Classic Mess Delight,Ahmedabad,Pizza,Restaurant,16-25,Y
16536,REST16540,Urban Grill Point,Pune,Chinese,Restaurant,26-40,Y
16537,REST16541,Punjabi Grill Clouds,Bengaluru,Biryani,Restaurant,>40,Y
16538,REST16542,Grand Paratha Corner,Bengaluru,North Indian,Cloud Kitchen,>40,Y
16539,REST16543,Taste of Grill Hub,Chennai,South Indian,Restaurant,16-25,Y
16540,REST16544,Spicy Mess Nest,Hyderabad,Fast Food,Restaurant,26-40,Y
16541,REST16545,Kolkata Grill Hub,Delhi,Chinese,Restaurant,<=15,Y
16542,REST16546,Thindi Mane Kitchen Delight,Bengaluru,South Indian,Cloud Kitchen,<=15,Y
16543,REST16547,Urban Paratha Point,Hyderabad,North Indian,Restaurant,<=15,Y
16544,REST16548,Grand Tandoor Palace,Mumbai,North Indian,Restaurant,26-40,Y
16545,REST16549,Punjabi Biryani Clouds,Mumbai,Chinese,Restaurant,<=15,Y
16546,REST16550,Spicy Cafe Point,Bengaluru,South Indian,Cloud Kitchen,26-40,Y
16547,REST16551,Tandoori Tandoor Zone,Hyderabad,Pizza,Restaurant,26-40,Y
16548,REST16552,Kolkata Biryani Mahal,Delhi,Fast Food,Restaurant,16-25,Y
16549,REST16553,Kolkata House Central,Bengaluru,North Indian,Restaurant,16-25,Y
16550,REST16554,Flavours of House Bhojanalay,Chennai,Biryani,Cloud Kitchen,16-25,Y
16551,REST16555,Tandoori Kitchen Palace,Mumbai,Fast Food,Restaurant,16-25,Y
16552,REST16556,Taste of Sweets Clouds,Delhi,Biryani,Cloud Kitchen,26-40,Y
16553,REST16557,Punjabi Curry Mahal,Delhi,South Indian,Restaurant,26-40,Y
16554,REST16558,Namma Grill Heaven,Mumbai,North Indian,Cloud Kitchen,26-40,Y
16555,REST16559,Madras Delights Nest,Chennai,North Indian,Cloud Kitchen,26-40,N
16556,REST16560,Annapurna Kitchen Heaven,Pune,Pizza,Cloud Kitchen,16-25,Y
16557,REST16561,Punjabi Pizza Delight,Mumbai,Fast Food,Restaurant,<=15,Y
16558,REST16562,Flavours of Paratha Central,Ahmedabad,Healthy,Restaurant,<=15,Y
16559,REST16563,Punjabi Biryani Nest,Bengaluru,Healthy,Cloud Kitchen,>40,Y
16560,REST16564,Royal Thali Delight,Bengaluru,Pizza,Restaurant,16-25,Y
16561,REST16565,Hot & Crispy Delights Delight,Bengaluru,North Indian,Restaurant,16-25,Y
16562,REST16566,Bombay House Cafe,Hyderabad,Fast Food,Restaurant,16-25,N
16563,REST16567,Flavours of Delights Central,Bengaluru,Desserts,Restaurant,16-25,Y
16564,REST16568,Urban Delights Zone,Chennai,Biryani,Cloud Kitchen,<=15,Y
16565,REST16569,Namma Tandoor Central,Mumbai,North Indian,Restaurant,<=15,Y
16566,REST16570,Punjabi Express Bhojanalay,Bengaluru,Biryani,Cloud Kitchen,26-40,Y
16567,REST16571,Bombay Cafe Clouds,Pune,North Indian,Cloud Kitchen,16-25,Y
16568,REST16572,Bombay Delights Mahal,Chennai,North Indian,Restaurant,16-25,Y
16569,REST16573,Urban Mess Darbar,Mumbai,Fast Food,Restaurant,<=15,Y
16570,REST16574,Spicy Biryani Nest,Delhi,Biryani,Restaurant,<=15,N
16571,REST16575,Fresh Curry Point,Kolkata,Desserts,Restaurant,16-25,Y
16572,REST16576,Sri Biryani Cafe,Delhi,Chinese,Restaurant,26-40,Y
16573,REST16577,Urban Cafe Delight,Chennai,North Indian,Restaurant,26-40,Y
16574,REST16578,Sri Biryani Stop,Mumbai,Pizza,Restaurant,<=15,Y
16575,REST16579,Delhi House Nest,Mumbai,Desserts,Restaurant,16-25,Y
16576,REST16580,Delhi Paratha Clouds,Mumbai,Biryani,Restaurant,<=15,N
16577,REST16581,Grand Wraps Darbar,Hyderabad,Chinese,Restaurant,16-25,Y
16578,REST16582,Classic Delights Nest,Bengaluru,North Indian,Restaurant,<=15,Y
16579,REST16583,Spicy Thali Adda,Mumbai,Fast Food,Restaurant,16-25,Y
16580,REST16584,Delhi Biryani Heaven,Hyderabad,North Indian,Restaurant,26-40,Y
16581,REST16585,Delhi Pizza Adda,Hyderabad,Chinese,Cloud Kitchen,16-25,Y
16582,REST16586,Classic Wraps Darbar,Bengaluru,Desserts,Restaurant,<=15,N
16583,REST16587,Madras Curry Mahal,Bengaluru,North Indian,Restaurant,26-40,Y
16584,REST16588,Taste of Darshini Nest,Mumbai,Biryani,Cloud Kitchen,16-25,Y
16585,REST16589,Madras House Darbar,Delhi,North Indian,Restaurant,26-40,Y
16586,REST16590,Madras Mess Darbar,Mumbai,Pizza,Restaurant,<=15,Y
16587,REST16591,Grand Pizza Stop,Chennai,Pizza,Restaurant,16-25,Y
16588,REST16592,Hot & Crispy Mess Nest,Bengaluru,Pizza,Restaurant,16-25,Y
16589,REST16593,Namma Wraps Darbar,Kolkata,Biryani,Restaurant,16-25,Y
16590,REST16594,Grand Thali Heaven,Mumbai,Biryani,Cloud Kitchen,16-25,Y
16591,REST16595,Classic Sweets Heaven,Bengaluru,North Indian,Restaurant,<=15,Y
16592,REST16596,Hot & Crispy Sweets Point,Ahmedabad,Pizza,Restaurant,>40,Y
16593,REST16597,Hot & Crispy House Palace,Bengaluru,North Indian,Restaurant,26-40,Y
16594,REST16598,Classic Wraps Darbar,Mumbai,Pizza,Restaurant,26-40,Y
16595,REST16599,Tandoori Wraps Adda,Kolkata,South Indian,Restaurant,26-40,Y
16596,REST16600,Thindi Mane Pizza Clouds,Bengaluru,Chinese,Restaurant,26-40,Y
16597,REST16601,Grand Kitchen Cafe,Pune,Fast Food,Cloud Kitchen,<=15,Y
16598,REST16602,Kolkata Darshini Palace,Delhi,North Indian,Restaurant,<=15,Y
16599,REST16603,Bombay Delights Clouds,Ahmedabad,Biryani,Restaurant,16-25,Y
16600,REST16604,Bombay Curry Hub,Chennai,Fast Food,Restaurant,<=15,Y
16601,REST16605,Delhi Express Delight,Bengaluru,Biryani,Restaurant,16-25,Y
16602,REST16606,Royal Thali Adda,Bengaluru,Chinese,Restaurant,<=15,Y
16603,REST16607,Sri Darshini Delight,Ahmedabad,Fast Food,Restaurant,16-25,Y
16604,REST16608,Bombay Sweets Nest,Bengaluru,North Indian,Restaurant,<=15,Y
16605,REST16609,Urban Delights Heaven,Chennai,Fast Food,Restaurant,26-40,Y
16606,REST16610,Thindi Mane Paratha Heaven,Mumbai,South Indian,Restaurant,26-40,Y
16607,REST16611,Classic Delights Point,Bengaluru,Biryani,Restaurant,<=15,Y
16608,REST16612,Bombay Curry Bhojanalay,Pune,Fast Food,Restaurant,26-40,N
16609,REST16613,Annapurna Biryani Delight,Delhi,Biryani,Restaurant,26-40,Y
16610,REST16614,Madras Express Hub,Mumbai,North Indian,Restaurant,>40,Y
16611,REST16615,Thindi Mane Cafe Adda,Delhi,South Indian,Restaurant,<=15,Y
16612,REST16616,Punjabi Curry Central,Ahmedabad,Healthy,Cloud Kitchen,<=15,Y
16613,REST16617,Namma Cafe Adda,Ahmedabad,Chinese,Restaurant,<=15,Y
16614,REST16618,Spicy House Stop,Chennai,Desserts,Restaurant,26-40,Y
16615,REST16619,Classic Mess Nest,Bengaluru,Healthy,Restaurant,26-40,Y
16616,REST16620,Classic Biryani Delight,Hyderabad,Pizza,Restaurant,<=15,Y
16617,REST16621,Hot & Crispy Wraps Adda,Bengaluru,Desserts,Cloud Kitchen,<=15,Y
16618,REST16622,Classic Sweets Nest,Delhi,North Indian,Restaurant,16-25,Y
16619,REST16623,Urban Biryani Mahal,Mumbai,Pizza,Restaurant,<=15,Y
16620,REST16624,Sri Express Point,Bengaluru,Desserts,Restaurant,16-25,Y
16621,REST16625,Flavours of Curry Adda,Delhi,South Indian,Restaurant,<=15,Y
16622,REST16626,Urban Kitchen Hub,Bengaluru,North Indian,Restaurant,26-40,Y
16623,REST16627,Royal Grill Point,Delhi,Chinese,Restaurant,<=15,N
16624,REST16628,Fresh Express Stop,Ahmedabad,Biryani,Restaurant,16-25,Y
16625,REST16629,Bombay Grill Mahal,Mumbai,Biryani,Restaurant,>40,Y
16626,REST16630,Thindi Mane Express Delight,Mumbai,Pizza,Cloud Kitchen,16-25,Y
16627,REST16631,Sri Delights Corner,Ahmedabad,Desserts,Restaurant,<=15,Y
16628,REST16632,Madras Cafe Hub,Chennai,Chinese,Restaurant,26-40,N
16629,REST16633,Bombay Pizza Nest,Mumbai,Biryani,Restaurant,16-25,N
16630,REST16634,Bombay Mess Hub,Hyderabad,Biryani,Restaurant,<=15,Y
16631,REST16635,Flavours of House Palace,Ahmedabad,Biryani,Restaurant,16-25,Y
16632,REST16636,Grand Sweets Clouds,Bengaluru,Pizza,Restaurant,>40,Y
16633,REST16637,Classic Delights Point,Delhi,South Indian,Restaurant,<=15,Y
16634,REST16638,Madras Wraps Darbar,Bengaluru,Pizza,Restaurant,16-25,Y
16635,REST16639,Spicy Curry Darbar,Bengaluru,Pizza,Cloud Kitchen,<=15,Y
16636,REST16640,Punjabi Express Point,Ahmedabad,Biryani,Restaurant,16-25,Y
16637,REST16641,Taste of Wraps Palace,Chennai,North Indian,Restaurant,<=15,N
16638,REST16642,Delhi Kitchen Stop,Hyderabad,Pizza,Cloud Kitchen,<=15,Y
16639,REST16643,Urban Wraps Mahal,Bengaluru,Biryani,Restaurant,26-40,Y
16640,REST16644,Punjabi Pizza Bhojanalay,Chennai,South Indian,Restaurant,16-25,Y
16641,REST16645,Classic Express Mahal,Ahmedabad,Desserts,Cloud Kitchen,16-25,Y
16642,REST16646,Taste of Tandoor Bhojanalay,Bengaluru,Biryani,Cloud Kitchen,16-25,Y
16643,REST16647,Spicy Curry Adda,Delhi,North Indian,Restaurant,<=15,Y
16644,REST16648,Classic Thali Darbar,Pune,Fast Food,Restaurant,<=15,Y
16645,REST16649,Flavours of Curry Corner,Hyderabad,Pizza,Restaurant,26-40,Y
16646,REST16650,Thindi Mane Thali Central,Delhi,South Indian,Restaurant,26-40,Y
16647,REST16651,Urban Kitchen Palace,Mumbai,Fast Food,Restaurant,16-25,Y
16648,REST16652,Royal Paratha Heaven,Kolkata,Biryani,Restaurant,16-25,N
16649,REST16653,Thindi Mane Wraps Stop,Ahmedabad,North Indian,Restaurant,26-40,Y
16650,REST16654,Tandoori Delights Clouds,Delhi,South Indian,Cloud Kitchen,26-40,Y
16651,REST16655,Fresh Cafe Clouds,Pune,Desserts,Cloud Kitchen,26-40,Y
16652,REST16656,Thindi Mane Express Mahal,Pune,Biryani,Restaurant,16-25,Y
16653,REST16657,Namma Darshini Central,Bengaluru,Biryani,Restaurant,16-25,Y
16654,REST16658,Sri Pizza Corner,Ahmedabad,Pizza,Restaurant,>40,Y
16655,REST16659,Fresh Delights Delight,Delhi,Desserts,Cloud Kitchen,26-40,N
16656,REST16660,Classic House Delight,Delhi,Biryani,Restaurant,26-40,Y
16657,REST16661,Kolkata Sweets Stop,Bengaluru,South Indian,Restaurant,16-25,Y
16658,REST16662,Bombay Wraps Heaven,Ahmedabad,South Indian,Cloud Kitchen,16-25,Y
16659,REST16663,Bombay Pizza Corner,Delhi,Desserts,Restaurant,16-25,Y
16660,REST16664,Bombay Biryani Bhojanalay,Kolkata,Chinese,Cloud Kitchen,26-40,Y
16661,REST16665,Hot & Crispy Kitchen Clouds,Delhi,Fast Food,Cloud Kitchen,<=15,Y
16662,REST16666,Madras House Zone,Delhi,North Indian,Restaurant,26-40,N
16663,REST16667,Hot & Crispy Darshini Bhojanalay,Delhi,Chinese,Cloud Kitchen,26-40,Y
16664,REST16668,Thindi Mane Biryani Nest,Delhi,Biryani,Cloud Kitchen,16-25,Y
16665,REST16669,Taste of Curry Hub,Pune,Chinese,Cloud Kitchen,<=15,Y
16666,REST16670,Sri Express Heaven,Delhi,North Indian,Cloud Kitchen,26-40,Y
16667,REST16671,Delhi Curry Darbar,Bengaluru,Biryani,Cloud Kitchen,26-40,Y
16668,REST16672,Madras Mess Central,Pune,South Indian,Restaurant,16-25,Y
16669,REST16673,Annapurna Pizza Corner,Bengaluru,Fast Food,Restaurant,16-25,N
16670,REST16674,Classic Curry Central,Bengaluru,North Indian,Cloud Kitchen,<=15,Y
16671,REST16675,Bombay House Palace,Delhi,Pizza,Restaurant,>40,Y
16672,REST16676,Madras Delights Zone,Delhi,Biryani,Restaurant,<=15,Y
16673,REST16677,Delhi Cafe Mahal,Bengaluru,Pizza,Restaurant,<=15,Y
16674,REST16678,Sri Biryani Heaven,Bengaluru,Fast Food,Restaurant,16-25,Y
16675,REST16679,Fresh Darshini Nest,Mumbai,Desserts,Restaurant,<=15,Y
16676,REST16680,Hot & Crispy Curry Bhojanalay,Mumbai,Pizza,Restaurant,16-25,Y
16677,REST16681,Bombay Biryani Mahal,Chennai,North Indian,Restaurant,<=15,Y
16678,REST16682,Taste of Sweets Delight,Bengaluru,North Indian,Cloud Kitchen,26-40,Y
16679,REST16683,Classic Express Clouds,Delhi,North Indian,Cloud Kitchen,16-25,Y
16680,REST16684,Madras Sweets Nest,Kolkata,Fast Food,Restaurant,<=15,Y
16681,REST16685,Thindi Mane Delights Stop,Pune,North Indian,Restaurant,>40,Y
16682,REST16686,Flavours of Sweets Adda,Ahmedabad,South Indian,Restaurant,<=15,Y
16683,REST16687,Hot & Crispy Mess Nest,Mumbai,Biryani,Restaurant,16-25,N
16684,REST16688,Thindi Mane Mess Adda,Bengaluru,Fast Food,Cloud Kitchen,<=15,N
16685,REST16689,Flavours of Sweets Heaven,Bengaluru,Chinese,Cloud Kitchen,26-40,Y
16686,REST16690,Fresh Wraps Hub,Chennai,Chinese,Restaurant,16-25,Y
16687,REST16691,Kolkata Kitchen Nest,Hyderabad,Biryani,Restaurant,16-25,Y
16688,REST16692,Grand Kitchen Corner,Bengaluru,South Indian,Restaurant,26-40,Y
16689,REST16693,Punjabi Thali Stop,Delhi,Fast Food,Restaurant,26-40,Y
16690,REST16694,Annapurna Delights Bhojanalay,Bengaluru,Healthy,Cloud Kitchen,26-40,Y
16691,REST16695,Annapurna House Darbar,Delhi,North Indian,Cloud Kitchen,26-40,Y
16692,REST16696,Grand Kitchen Cafe,Pune,Chinese,Restaurant,<=15,Y
16693,REST16697,Punjabi Curry Palace,Delhi,Fast Food,Cloud Kitchen,<=15,Y
16694,REST16698,Namma Darshini Mahal,Mumbai,South Indian,Restaurant,>40,Y
16695,REST16699,Urban Biryani Bhojanalay,Hyderabad,Healthy,Restaurant,<=15,Y
16696,REST16700,Classic Express Palace,Delhi,Chinese,Restaurant,<=15,Y
16697,REST16701,Tandoori Delights Corner,Pune,Fast Food,Cloud Kitchen,26-40,Y
16698,REST16702,Delhi Wraps Central,Pune,Desserts,Cloud Kitchen,<=15,Y
16699,REST16703,Classic Kitchen Bhojanalay,Bengaluru,South Indian,Restaurant,>40,Y
16700,REST16704,Kolkata Sweets Hub,Bengaluru,North Indian,Restaurant,16-25,Y
16701,REST16705,Royal Kitchen Clouds,Ahmedabad,North Indian,Restaurant,26-40,Y
16702,REST16706,Kolkata Kitchen Delight,Delhi,South Indian,Restaurant,16-25,Y
16703,REST16707,Urban Tandoor Hub,Mumbai,Biryani,Restaurant,16-25,Y
16704,REST16708,Delhi Thali Zone,Mumbai,Desserts,Restaurant,<=15,Y
16705,REST16709,Classic Thali Heaven,Pune,North Indian,Restaurant,26-40,Y
16706,REST16710,Fresh Kitchen Hub,Chennai,South Indian,Cloud Kitchen,26-40,Y
16707,REST16711,Flavours of Wraps Nest,Mumbai,Fast Food,Restaurant,>40,Y
16708,REST16712,Kolkata Wraps Stop,Ahmedabad,South Indian,Cloud Kitchen,>40,N
16709,REST16713,Madras House Heaven,Ahmedabad,Chinese,Restaurant,<=15,Y
16710,REST16714,Thindi Mane House Zone,Mumbai,Desserts,Restaurant,<=15,Y
16711,REST16715,Fresh Biryani Point,Mumbai,Chinese,Restaurant,>40,N
16712,REST16716,Bombay Cafe Bhojanalay,Delhi,South Indian,Restaurant,26-40,N
16713,REST16717,Urban Thali Central,Bengaluru,Pizza,Cloud Kitchen,<=15,Y
16714,REST16718,Bombay Express Delight,Hyderabad,North Indian,Restaurant,<=15,Y
16715,REST16719,Madras Grill Clouds,Kolkata,Fast Food,Restaurant,<=15,Y
16716,REST16720,Thindi Mane Kitchen Stop,Hyderabad,North Indian,Restaurant,<=15,Y
16717,REST16721,Madras Paratha Delight,Mumbai,North Indian,Restaurant,16-25,Y
16718,REST16722,Hot & Crispy Mess Adda,Bengaluru,Chinese,Restaurant,16-25,Y
16719,REST16723,Thindi Mane Wraps Clouds,Bengaluru,South Indian,Restaurant,<=15,Y
16720,REST16724,Royal Sweets Adda,Hyderabad,North Indian,Restaurant,16-25,Y
16721,REST16725,Grand Kitchen Cafe,Delhi,North Indian,Cloud Kitchen,26-40,Y
16722,REST16726,Spicy Express Hub,Mumbai,North Indian,Restaurant,<=15,Y
16723,REST16727,Grand Wraps Delight,Ahmedabad,Chinese,Restaurant,16-25,Y
16724,REST16728,Grand Paratha Palace,Ahmedabad,Fast Food,Restaurant,16-25,Y
16725,REST16729,Bombay House Zone,Pune,North Indian,Restaurant,<=15,Y
16726,REST16730,Taste of Express Bhojanalay,Kolkata,Chinese,Cloud Kitchen,26-40,Y
16727,REST16731,Spicy Delights Zone,Bengaluru,South Indian,Restaurant,16-25,Y
16728,REST16732,Annapurna Mess Darbar,Bengaluru,North Indian,Restaurant,>40,Y
16729,REST16733,Spicy Pizza Mahal,Chennai,Pizza,Restaurant,<=15,Y
16730,REST16734,Taste of Wraps Hub,Mumbai,Biryani,Restaurant,<=15,N
16731,REST16735,Fresh Delights Cafe,Hyderabad,Biryani,Restaurant,26-40,Y
16732,REST16736,Kolkata Delights Hub,Bengaluru,Healthy,Restaurant,<=15,Y
16733,REST16737,Punjabi Mess Cafe,Mumbai,South Indian,Restaurant,16-25,N
16734,REST16738,Urban Curry Corner,Bengaluru,Biryani,Cloud Kitchen,16-25,Y
16735,REST16739,Hot & Crispy Mess Hub,Pune,South Indian,Cloud Kitchen,>40,Y
16736,REST16740,Madras Biryani Darbar,Delhi,Chinese,Cloud Kitchen,>40,Y
16737,REST16741,Punjabi Thali Clouds,Delhi,Healthy,Restaurant,26-40,Y
16738,REST16742,Annapurna Darshini Clouds,Delhi,Pizza,Cloud Kitchen,<=15,Y
16739,REST16743,Royal House Heaven,Hyderabad,North Indian,Restaurant,16-25,Y
16740,REST16744,Taste of Paratha Central,Pune,Chinese,Restaurant,16-25,Y
16741,REST16745,Classic Wraps Stop,Ahmedabad,Chinese,Restaurant,<=15,Y
16742,REST16746,Kolkata Paratha Stop,Hyderabad,Desserts,Restaurant,16-25,Y
16743,REST16747,Bombay Cafe Zone,Hyderabad,North Indian,Restaurant,16-25,Y
16744,REST16748,Flavours of Cafe Nest,Chennai,Pizza,Cloud Kitchen,26-40,Y
16745,REST16749,Kolkata Delights Clouds,Bengaluru,Pizza,Restaurant,26-40,N
16746,REST16750,Hot & Crispy Paratha Palace,Pune,Fast Food,Cloud Kitchen,16-25,Y
16747,REST16751,Bombay Grill Darbar,Pune,North Indian,Restaurant,>40,Y
16748,REST16752,Taste of Thali Corner,Bengaluru,South Indian,Restaurant,<=15,Y
16749,REST16753,Annapurna Grill Palace,Hyderabad,Biryani,Cloud Kitchen,16-25,Y
16750,REST16754,Sri Cafe Central,Bengaluru,Healthy,Restaurant,16-25,Y
16751,REST16755,Tandoori Kitchen Central,Hyderabad,Fast Food,Restaurant,<=15,Y
16752,REST16756,Annapurna Express Central,Kolkata,Chinese,Restaurant,26-40,Y
16753,REST16757,Punjabi Sweets Delight,Hyderabad,South Indian,Restaurant,26-40,Y
16754,REST16758,Annapurna Tandoor Nest,Kolkata,Desserts,Restaurant,16-25,N
16755,REST16759,Urban Wraps Clouds,Chennai,South Indian,Restaurant,16-25,Y
16756,REST16760,Hot & Crispy Express Hub,Chennai,North Indian,Cloud Kitchen,16-25,Y
16757,REST16761,Bombay Kitchen Corner,Ahmedabad,North Indian,Cloud Kitchen,>40,Y
16758,REST16762,Classic Curry Adda,Chennai,Biryani,Cloud Kitchen,16-25,Y
16759,REST16763,Sri Sweets Delight,Mumbai,North Indian,Restaurant,26-40,Y
16760,REST16764,Delhi Paratha Cafe,Bengaluru,North Indian,Restaurant,<=15,Y
16761,REST16765,Bombay Kitchen Nest,Delhi,Healthy,Restaurant,16-25,Y
16762,REST16766,Tandoori Darshini Stop,Delhi,Biryani,Cloud Kitchen,<=15,Y
16763,REST16767,Kolkata Mess Cafe,Ahmedabad,Chinese,Restaurant,>40,Y
16764,REST16768,Tandoori Tandoor Clouds,Chennai,Pizza,Restaurant,<=15,Y
16765,REST16769,Royal Thali Clouds,Bengaluru,Biryani,Restaurant,26-40,Y
16766,REST16770,Hot & Crispy Paratha Heaven,Hyderabad,Fast Food,Restaurant,>40,Y
16767,REST16771,Thindi Mane Curry Adda,Mumbai,South Indian,Restaurant,<=15,Y
16768,REST16772,Sri Darshini Darbar,Pune,South Indian,Restaurant,<=15,Y
16769,REST16773,Bombay Express Stop,Bengaluru,Biryani,Restaurant,16-25,Y
16770,REST16774,Spicy Curry Cafe,Bengaluru,Fast Food,Restaurant,<=15,Y
16771,REST16775,Tandoori Cafe Point,Bengaluru,Fast Food,Restaurant,26-40,Y
16772,REST16776,Hot & Crispy Express Palace,Bengaluru,Desserts,Restaurant,<=15,Y
16773,REST16777,Madras Tandoor Adda,Bengaluru,South Indian,Restaurant,<=15,Y
16774,REST16778,Classic Paratha Corner,Bengaluru,North Indian,Restaurant,16-25,Y
16775,REST16779,Hot & Crispy Biryani Point,Kolkata,South Indian,Restaurant,16-25,Y
16776,REST16780,Hot & Crispy Pizza Bhojanalay,Kolkata,Biryani,Cloud Kitchen,16-25,Y
16777,REST16781,Thindi Mane Curry Nest,Bengaluru,Pizza,Cloud Kitchen,<=15,Y
16778,REST16782,Namma Sweets Stop,Delhi,Chinese,Restaurant,26-40,Y
16779,REST16783,Thindi Mane Express Adda,Delhi,Pizza,Restaurant,16-25,Y
16780,REST16784,Delhi Delights Stop,Pune,North Indian,Restaurant,<=15,Y
16781,REST16785,Grand Mess Corner,Ahmedabad,Fast Food,Cloud Kitchen,>40,Y
16782,REST16786,Urban Delights Point,Bengaluru,Chinese,Restaurant,<=15,Y
16783,REST16787,Thindi Mane Curry Hub,Bengaluru,South Indian,Restaurant,>40,N
16784,REST16788,Royal Wraps Point,Mumbai,North Indian,Restaurant,26-40,Y
16785,REST16789,Thindi Mane Paratha Zone,Mumbai,South Indian,Restaurant,16-25,Y
16786,REST16790,Madras Wraps Hub,Ahmedabad,South Indian,Restaurant,16-25,N
16787,REST16791,Taste of Wraps Cafe,Hyderabad,Chinese,Restaurant,16-25,N
16788,REST16792,Sri Wraps Darbar,Hyderabad,Biryani,Cloud Kitchen,<=15,Y
16789,REST16793,Tandoori Pizza Mahal,Bengaluru,Biryani,Restaurant,<=15,Y
16790,REST16794,Spicy Sweets Corner,Bengaluru,Chinese,Restaurant,26-40,Y
16791,REST16795,Flavours of Pizza Bhojanalay,Mumbai,Chinese,Restaurant,>40,Y
16792,REST16796,Sri Delights Bhojanalay,Hyderabad,Fast Food,Restaurant,>40,Y
16793,REST16797,Flavours of Kitchen Stop,Bengaluru,Chinese,Cloud Kitchen,16-25,Y
16794,REST16798,Spicy Sweets Heaven,Delhi,South Indian,Restaurant,16-25,Y
16795,REST16799,Royal Sweets Zone,Mumbai,Chinese,Restaurant,16-25,Y
16796,REST16800,Annapurna Curry Point,Pune,Biryani,Cloud Kitchen,26-40,Y
16797,REST16801,Hot & Crispy Paratha Corner,Bengaluru,Desserts,Restaurant,<=15,Y
16798,REST16802,Bombay Delights Cafe,Bengaluru,Chinese,Restaurant,>40,Y
16799,REST16803,Taste of Curry Central,Mumbai,North Indian,Restaurant,26-40,Y
16800,REST16804,Classic Paratha Point,Hyderabad,Pizza,Restaurant,26-40,Y
16801,REST16805,Sri Cafe Mahal,Pune,Fast Food,Restaurant,26-40,Y
16802,REST16806,Fresh Wraps Bhojanalay,Hyderabad,Biryani,Cloud Kitchen,26-40,Y
16803,REST16807,Delhi Express Cafe,Kolkata,Pizza,Cloud Kitchen,16-25,Y
16804,REST16808,Punjabi Darshini Mahal,Hyderabad,Chinese,Restaurant,16-25,Y
16805,REST16809,Hot & Crispy Wraps Clouds,Chennai,South Indian,Restaurant,16-25,Y
16806,REST16810,Kolkata Darshini Zone,Chennai,North Indian,Restaurant,16-25,N
16807,REST16811,Annapurna Thali Mahal,Mumbai,Biryani,Cloud Kitchen,<=15,Y
16808,REST16812,Namma Pizza Bhojanalay,Chennai,Fast Food,Cloud Kitchen,26-40,Y
16809,REST16813,Spicy Sweets Hub,Bengaluru,Chinese,Restaurant,16-25,Y
16810,REST16814,Annapurna Cafe Hub,Bengaluru,Pizza,Restaurant,16-25,Y
16811,REST16815,Spicy Sweets Stop,Bengaluru,North Indian,Restaurant,<=15,Y
16812,REST16816,Grand Biryani Nest,Delhi,Pizza,Restaurant,26-40,N
16813,REST16817,Spicy Curry Bhojanalay,Delhi,South Indian,Cloud Kitchen,<=15,Y
16814,REST16818,Sri House Central,Bengaluru,North Indian,Restaurant,<=15,Y
16815,REST16819,Bombay House Bhojanalay,Bengaluru,Chinese,Restaurant,16-25,Y
16816,REST16820,Urban Wraps Stop,Hyderabad,Fast Food,Restaurant,16-25,Y
16817,REST16821,Tandoori Thali Palace,Delhi,Desserts,Restaurant,<=15,N
16818,REST16822,Kolkata House Darbar,Delhi,Biryani,Restaurant,<=15,Y
16819,REST16823,Sri Thali Nest,Chennai,Chinese,Cloud Kitchen,16-25,Y
